Año_x,Trimestre_x,Provincia_x,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Item,Año_y,Trimestre_y,Provincia_y,Accesos por cada 100 hogares
2018,4,Capital Federal,328.253,1.019.490,33.042,3.978,4.257,1.389.020,2018Capital Federal,2018.0,3.0,Capital Federal,"108,45"
2018,4,Capital Federal,328.253,1.019.490,33.042,3.978,4.257,1.389.020,2018Capital Federal,2018.0,2.0,Capital Federal,"106,53"
2018,4,Capital Federal,328.253,1.019.490,33.042,3.978,4.257,1.389.020,2018Capital Federal,2018.0,1.0,Capital Federal,"106,24"
2018,4,Catamarca,26.912,4.443,16,- 0,2.212,33.583,2018Catamarca,2018.0,4.0,Catamarca,"32,23"
2018,4,Catamarca,26.912,4.443,16,- 0,2.212,33.583,2018Catamarca,2018.0,3.0,Catamarca,"32,92"
2018,4,Catamarca,26.912,4.443,16,- 0,2.212,33.583,2018Catamarca,2018.0,2.0,Catamarca,"32,86"
2018,4,Catamarca,26.912,4.443,16,- 0,2.212,33.583,2018Catamarca,2018.0,1.0,Catamarca,"32,79"
2018,4,Chaco,53.409,43.555,1.940,3.236,1.13,103.270,2018Chaco,2018.0,4.0,Chaco,"32,59"
2018,4,Chaco,53.409,43.555,1.940,3.236,1.13,103.270,2018Chaco,2018.0,3.0,Chaco,"32,28"
2018,4,Chaco,53.409,43.555,1.940,3.236,1.13,103.270,2018Chaco,2018.0,2.0,Chaco,"31,25"
2018,4,Chaco,53.409,43.555,1.940,3.236,1.13,103.270,2018Chaco,2018.0,1.0,Chaco,"30,83"
2018,4,Chubut,37.215,23.065,952,14.443,3.047,78.722,2018Chubut,2018.0,4.0,Chubut,"42,61"
2018,4,Chubut,37.215,23.065,952,14.443,3.047,78.722,2018Chubut,2018.0,3.0,Chubut,"56,39"
2018,4,Chubut,37.215,23.065,952,14.443,3.047,78.722,2018Chubut,2018.0,2.0,Chubut,"54,9"
2018,4,Chubut,37.215,23.065,952,14.443,3.047,78.722,2018Chubut,2018.0,1.0,Chubut,"53,72"
2018,4,Córdoba,328.854,355.716,17.675,21.851,13.243,737.339,2018Córdoba,2018.0,4.0,Córdoba,"65,09"
2018,4,Córdoba,328.854,355.716,17.675,21.851,13.243,737.339,2018Córdoba,2018.0,3.0,Córdoba,"64,24"
2018,4,Córdoba,328.854,355.716,17.675,21.851,13.243,737.339,2018Córdoba,2018.0,2.0,Córdoba,"63,27"
2018,4,Córdoba,328.854,355.716,17.675,21.851,13.243,737.339,2018Córdoba,2018.0,1.0,Córdoba,"63,52"
2018,4,Corrientes,55.842,42.418,796,1.515,30.0,100.601,2018Corrientes,2018.0,4.0,Corrientes,"34,57"
2018,4,Corrientes,55.842,42.418,796,1.515,30.0,100.601,2018Corrientes,2018.0,3.0,Corrientes,"34,25"
2018,4,Corrientes,55.842,42.418,796,1.515,30.0,100.601,2018Corrientes,2018.0,2.0,Corrientes,"33,81"
2018,4,Corrientes,55.842,42.418,796,1.515,30.0,100.601,2018Corrientes,2018.0,1.0,Corrientes,"32,66"
2018,4,Entre Ríos,101.168,86.198,4.853,15.472,14.356,222.047,2018Entre Ríos,2018.0,4.0,Entre Ríos,"54,37"
2018,4,Entre Ríos,101.168,86.198,4.853,15.472,14.356,222.047,2018Entre Ríos,2018.0,3.0,Entre Ríos,"50,22"
2018,4,Entre Ríos,101.168,86.198,4.853,15.472,14.356,222.047,2018Entre Ríos,2018.0,2.0,Entre Ríos,"49,2"
2018,4,Entre Ríos,101.168,86.198,4.853,15.472,14.356,222.047,2018Entre Ríos,2018.0,1.0,Entre Ríos,"48,68"
2018,4,Formosa,22.619,7.880,887,13.761,57.0,45.204,2018Formosa,2018.0,4.0,Formosa,"29,74"
2018,4,Formosa,22.619,7.880,887,13.761,57.0,45.204,2018Formosa,2018.0,3.0,Formosa,"29,58"
2018,4,Formosa,22.619,7.880,887,13.761,57.0,45.204,2018Formosa,2018.0,2.0,Formosa,"29,43"
2018,4,Formosa,22.619,7.880,887,13.761,57.0,45.204,2018Formosa,2018.0,1.0,Formosa,"21,4"
2018,4,Jujuy,33.248,12.484,153,640,43.608,90.133,2018Jujuy,2018.0,4.0,Jujuy,"46,53"
2018,4,Jujuy,33.248,12.484,153,640,43.608,90.133,2018Jujuy,2018.0,3.0,Jujuy,"23,26"
2018,4,Jujuy,33.248,12.484,153,640,43.608,90.133,2018Jujuy,2018.0,2.0,Jujuy,"23,43"
2018,4,Jujuy,33.248,12.484,153,640,43.608,90.133,2018Jujuy,2018.0,1.0,Jujuy,"23,12"
2018,4,La Pampa,18.832,55.337,2.685,7.772,1.01,85.636,2018La Pampa,2018.0,4.0,La Pampa,"73,49"
2018,4,La Pampa,18.832,55.337,2.685,7.772,1.01,85.636,2018La Pampa,2018.0,3.0,La Pampa,"71,75"
2018,4,La Pampa,18.832,55.337,2.685,7.772,1.01,85.636,2018La Pampa,2018.0,2.0,La Pampa,"71,04"
2018,4,La Pampa,18.832,55.337,2.685,7.772,1.01,85.636,2018La Pampa,2018.0,1.0,La Pampa,"71,75"
2018,4,La Rioja,16.367,34.984,12,252,36.0,51.651,2018La Rioja,2018.0,4.0,La Rioja,"50,35"
2018,4,La Rioja,16.367,34.984,12,252,36.0,51.651,2018La Rioja,2018.0,3.0,La Rioja,"50,73"
2018,4,La Rioja,16.367,34.984,12,252,36.0,51.651,2018La Rioja,2018.0,2.0,La Rioja,"50,98"
2018,4,La Rioja,16.367,34.984,12,252,36.0,51.651,2018La Rioja,2018.0,1.0,La Rioja,"51,44"
2018,4,Mendoza,148.524,40.205,5.665,10.363,1.547,206.304,2018Mendoza,2018.0,4.0,Mendoza,"37,76"
2018,4,Mendoza,148.524,40.205,5.665,10.363,1.547,206.304,2018Mendoza,2018.0,3.0,Mendoza,"37,99"
2018,4,Mendoza,148.524,40.205,5.665,10.363,1.547,206.304,2018Mendoza,2018.0,2.0,Mendoza,"36,97"
2018,4,Mendoza,148.524,40.205,5.665,10.363,1.547,206.304,2018Mendoza,2018.0,1.0,Mendoza,"37,07"
2018,4,Misiones,55.500,53.673,465,426,6.209,116.273,2018Misiones,2018.0,4.0,Misiones,"34,45"
2018,4,Misiones,55.500,53.673,465,426,6.209,116.273,2018Misiones,2018.0,3.0,Misiones,"32,1"
2018,4,Misiones,55.500,53.673,465,426,6.209,116.273,2018Misiones,2018.0,2.0,Misiones,"31,63"
2018,4,Misiones,55.500,53.673,465,426,6.209,116.273,2018Misiones,2018.0,1.0,Misiones,"30,96"
2018,4,Neuquén,40.747,55.634,3.115,12.425,2.444,114.365,2018Neuquén,2018.0,4.0,Neuquén,"59,07"
2018,4,Neuquén,40.747,55.634,3.115,12.425,2.444,114.365,2018Neuquén,2018.0,3.0,Neuquén,"60,49"
2018,4,Neuquén,40.747,55.634,3.115,12.425,2.444,114.365,2018Neuquén,2018.0,2.0,Neuquén,"60,24"
2018,4,Neuquén,40.747,55.634,3.115,12.425,2.444,114.365,2018Neuquén,2018.0,1.0,Neuquén,"61,52"
2018,4,Río Negro,68.377,34.292,1.299,8.037,4.832,116.837,2018Río Negro,2018.0,4.0,Río Negro,"51,86"
2018,4,Río Negro,68.377,34.292,1.299,8.037,4.832,116.837,2018Río Negro,2018.0,3.0,Río Negro,"50,54"
2018,4,Río Negro,68.377,34.292,1.299,8.037,4.832,116.837,2018Río Negro,2018.0,2.0,Río Negro,"50,15"
2018,4,Río Negro,68.377,34.292,1.299,8.037,4.832,116.837,2018Río Negro,2018.0,1.0,Río Negro,"49,82"
2018,4,Salta,74.295,57.539,638,253,1.853,134.578,2018Salta,2018.0,4.0,Salta,"39,8"
2018,4,Salta,74.295,57.539,638,253,1.853,134.578,2018Salta,2018.0,3.0,Salta,"39,43"
2018,4,Salta,74.295,57.539,638,253,1.853,134.578,2018Salta,2018.0,2.0,Salta,"39,94"
2018,4,Salta,74.295,57.539,638,253,1.853,134.578,2018Salta,2018.0,1.0,Salta,"39,78"
2018,4,San Juan,51.660,5.838,806,2.883,1.211,62.398,2018San Juan,2018.0,4.0,San Juan,"31,9"
2018,4,San Juan,51.660,5.838,806,2.883,1.211,62.398,2018San Juan,2018.0,3.0,San Juan,"33,05"
2018,4,San Juan,51.660,5.838,806,2.883,1.211,62.398,2018San Juan,2018.0,2.0,San Juan,"32,95"
2018,4,San Juan,51.660,5.838,806,2.883,1.211,62.398,2018San Juan,2018.0,1.0,San Juan,"32,61"
2018,4,San Luis,11.108,7.784,378,53.097,23.964,96.331,2018San Luis,2018.0,4.0,San Luis,"67,55"
2018,4,San Luis,11.108,7.784,378,53.097,23.964,96.331,2018San Luis,2018.0,3.0,San Luis,"52,35"
2018,4,San Luis,11.108,7.784,378,53.097,23.964,96.331,2018San Luis,2018.0,2.0,San Luis,"15,15"
2018,4,San Luis,11.108,7.784,378,53.097,23.964,96.331,2018San Luis,2018.0,1.0,San Luis,"15,15"
2018,4,Santa Cruz,10.659,4.615,382,6.378,2.734,24.768,2018Santa Cruz,2018.0,4.0,Santa Cruz,"23,69"
2018,4,Santa Cruz,10.659,4.615,382,6.378,2.734,24.768,2018Santa Cruz,2018.0,3.0,Santa Cruz,"32,73"
2018,4,Santa Cruz,10.659,4.615,382,6.378,2.734,24.768,2018Santa Cruz,2018.0,2.0,Santa Cruz,"33,33"
2018,4,Santa Cruz,10.659,4.615,382,6.378,2.734,24.768,2018Santa Cruz,2018.0,1.0,Santa Cruz,"33,55"
2018,4,Santa Fe,335.519,322.782,14.387,18.705,28.997,720.390,2018Santa Fe,2018.0,4.0,Santa Fe,"65,59"
2018,4,Santa Fe,335.519,322.782,14.387,18.705,28.997,720.390,2018Santa Fe,2018.0,3.0,Santa Fe,"63,41"
2018,4,Santa Fe,335.519,322.782,14.387,18.705,28.997,720.390,2018Santa Fe,2018.0,2.0,Santa Fe,"62,57"
2018,4,Santa Fe,335.519,322.782,14.387,18.705,28.997,720.390,2018Santa Fe,2018.0,1.0,Santa Fe,"62,28"
2018,4,Santiago Del Estero,25.339,61.243,23,2.649,81.0,89.335,2018Santiago Del Estero,2018.0,4.0,Santiago Del Estero,"37,4"
2018,4,Santiago Del Estero,25.339,61.243,23,2.649,81.0,89.335,2018Santiago Del Estero,2018.0,3.0,Santiago Del Estero,"36,25"
2018,4,Santiago Del Estero,25.339,61.243,23,2.649,81.0,89.335,2018Santiago Del Estero,2018.0,2.0,Santiago Del Estero,"35,26"
2018,4,Santiago Del Estero,25.339,61.243,23,2.649,81.0,89.335,2018Santiago Del Estero,2018.0,1.0,Santiago Del Estero,"34,99"
2018,4,Tierra Del Fuego,19.789,23.349,1.623,- 0,1.499,46.260,2018Tierra Del Fuego,2018.0,4.0,Tierra Del Fuego,"93,59"
2018,4,Tierra Del Fuego,19.789,23.349,1.623,- 0,1.499,46.260,2018Tierra Del Fuego,2018.0,3.0,Tierra Del Fuego,"92,77"
2018,4,Tierra Del Fuego,19.789,23.349,1.623,- 0,1.499,46.260,2018Tierra Del Fuego,2018.0,2.0,Tierra Del Fuego,"91,61"
2018,4,Tierra Del Fuego,19.789,23.349,1.623,- 0,1.499,46.260,2018Tierra Del Fuego,2018.0,1.0,Tierra Del Fuego,"65,2"
2018,4,Tucumán,159.215,11.670,119,686,314.0,172.004,2018Tucumán,2018.0,4.0,Tucumán,"41,76"
2018,4,Tucumán,159.215,11.670,119,686,314.0,172.004,2018Tucumán,2018.0,3.0,Tucumán,"41,68"
2018,4,Tucumán,159.215,11.670,119,686,314.0,172.004,2018Tucumán,2018.0,2.0,Tucumán,"41,51"
2018,4,Tucumán,159.215,11.670,119,686,314.0,172.004,2018Tucumán,2018.0,1.0,Tucumán,"41,18"
2018,3,Buenos Aires,1.435.856,1.929.273,156.382,62.318,26.448,3.610.277,2018Buenos Aires,2018.0,4.0,Buenos Aires,"64,6"
2018,3,Buenos Aires,1.435.856,1.929.273,156.382,62.318,26.448,3.610.277,2018Buenos Aires,2018.0,3.0,Buenos Aires,"64,44"
2018,3,Buenos Aires,1.435.856,1.929.273,156.382,62.318,26.448,3.610.277,2018Buenos Aires,2018.0,2.0,Buenos Aires,"62,78"
2018,3,Buenos Aires,1.435.856,1.929.273,156.382,62.318,26.448,3.610.277,2018Buenos Aires,2018.0,1.0,Buenos Aires,"62,63"
2018,3,Capital Federal,334.353,1.009.252,35.694,3.872,9.319,1.392.490,2018Capital Federal,2018.0,4.0,Capital Federal,"108,27"
2018,3,Capital Federal,334.353,1.009.252,35.694,3.872,9.319,1.392.490,2018Capital Federal,2018.0,3.0,Capital Federal,"108,45"
2018,3,Capital Federal,334.353,1.009.252,35.694,3.872,9.319,1.392.490,2018Capital Federal,2018.0,2.0,Capital Federal,"106,53"
2018,3,Capital Federal,334.353,1.009.252,35.694,3.872,9.319,1.392.490,2018Capital Federal,2018.0,1.0,Capital Federal,"106,24"
2018,3,Catamarca,27.553,4.443,15,1,2.214,34.226,2018Catamarca,2018.0,4.0,Catamarca,"32,23"
2018,3,Catamarca,27.553,4.443,15,1,2.214,34.226,2018Catamarca,2018.0,3.0,Catamarca,"32,92"
2018,3,Catamarca,27.553,4.443,15,1,2.214,34.226,2018Catamarca,2018.0,2.0,Catamarca,"32,86"
2018,3,Catamarca,27.553,4.443,15,1,2.214,34.226,2018Catamarca,2018.0,1.0,Catamarca,"32,79"
2018,3,Chaco,53.927,42.359,1.990,2.628,1.129,102.033,2018Chaco,2018.0,4.0,Chaco,"32,59"
2018,3,Chaco,53.927,42.359,1.990,2.628,1.129,102.033,2018Chaco,2018.0,3.0,Chaco,"32,28"
2018,3,Chaco,53.927,42.359,1.990,2.628,1.129,102.033,2018Chaco,2018.0,2.0,Chaco,"31,25"
2018,3,Chaco,53.927,42.359,1.990,2.628,1.129,102.033,2018Chaco,2018.0,1.0,Chaco,"30,83"
2018,3,Chubut,58.887,23.065,1.239,13.817,6.728,103.736,2018Chubut,2018.0,4.0,Chubut,"42,61"
2018,3,Chubut,58.887,23.065,1.239,13.817,6.728,103.736,2018Chubut,2018.0,3.0,Chubut,"56,39"
2018,3,Chubut,58.887,23.065,1.239,13.817,6.728,103.736,2018Chubut,2018.0,2.0,Chubut,"54,9"
2018,3,Chubut,58.887,23.065,1.239,13.817,6.728,103.736,2018Chubut,2018.0,1.0,Chubut,"53,72"
2018,3,Córdoba,337.620,342.401,15.785,19.213,10.839,725.858,2018Córdoba,2018.0,4.0,Córdoba,"65,09"
2018,3,Córdoba,337.620,342.401,15.785,19.213,10.839,725.858,2018Córdoba,2018.0,3.0,Córdoba,"64,24"
2018,3,Córdoba,337.620,342.401,15.785,19.213,10.839,725.858,2018Córdoba,2018.0,2.0,Córdoba,"63,27"
2018,3,Córdoba,337.620,342.401,15.785,19.213,10.839,725.858,2018Córdoba,2018.0,1.0,Córdoba,"63,52"
2018,3,Corrientes,56.444,41.300,212,1.468,32.0,99.456,2018Corrientes,2018.0,4.0,Corrientes,"34,57"
2018,3,Corrientes,56.444,41.300,212,1.468,32.0,99.456,2018Corrientes,2018.0,3.0,Corrientes,"34,25"
2018,3,Corrientes,56.444,41.300,212,1.468,32.0,99.456,2018Corrientes,2018.0,2.0,Corrientes,"33,81"
2018,3,Corrientes,56.444,41.300,212,1.468,32.0,99.456,2018Corrientes,2018.0,1.0,Corrientes,"32,66"
2018,3,Entre Ríos,103.318,83.714,2.403,15.093,80.0,204.608,2018Entre Ríos,2018.0,4.0,Entre Ríos,"54,37"
2018,3,Entre Ríos,103.318,83.714,2.403,15.093,80.0,204.608,2018Entre Ríos,2018.0,3.0,Entre Ríos,"50,22"
2018,3,Entre Ríos,103.318,83.714,2.403,15.093,80.0,204.608,2018Entre Ríos,2018.0,2.0,Entre Ríos,"49,2"
2018,3,Entre Ríos,103.318,83.714,2.403,15.093,80.0,204.608,2018Entre Ríos,2018.0,1.0,Entre Ríos,"48,68"
2018,3,Formosa,22.777,7.589,817,13.625,57.0,44.865,2018Formosa,2018.0,4.0,Formosa,"29,74"
2018,3,Formosa,22.777,7.589,817,13.625,57.0,44.865,2018Formosa,2018.0,3.0,Formosa,"29,58"
2018,3,Formosa,22.777,7.589,817,13.625,57.0,44.865,2018Formosa,2018.0,2.0,Formosa,"29,43"
2018,3,Formosa,22.777,7.589,817,13.625,57.0,44.865,2018Formosa,2018.0,1.0,Formosa,"21,4"
2018,3,Jujuy,33.363,10.856,32,641,43.0,44.935,2018Jujuy,2018.0,4.0,Jujuy,"46,53"
2018,3,Jujuy,33.363,10.856,32,641,43.0,44.935,2018Jujuy,2018.0,3.0,Jujuy,"23,26"
2018,3,Jujuy,33.363,10.856,32,641,43.0,44.935,2018Jujuy,2018.0,2.0,Jujuy,"23,43"
2018,3,Jujuy,33.363,10.856,32,641,43.0,44.935,2018Jujuy,2018.0,1.0,Jujuy,"23,12"
2018,3,La Pampa,12.415,54.574,8.437,7.011,987.0,83.424,2018La Pampa,2018.0,4.0,La Pampa,"73,49"
2018,3,La Pampa,12.415,54.574,8.437,7.011,987.0,83.424,2018La Pampa,2018.0,3.0,La Pampa,"71,75"
2018,3,La Pampa,12.415,54.574,8.437,7.011,987.0,83.424,2018La Pampa,2018.0,2.0,La Pampa,"71,04"
2018,3,La Pampa,12.415,54.574,8.437,7.011,987.0,83.424,2018La Pampa,2018.0,1.0,La Pampa,"71,75"
2018,3,La Rioja,16.587,34.984,13,253,35.0,51.872,2018La Rioja,2018.0,4.0,La Rioja,"50,35"
2018,3,La Rioja,16.587,34.984,13,253,35.0,51.872,2018La Rioja,2018.0,3.0,La Rioja,"50,73"
2018,3,La Rioja,16.587,34.984,13,253,35.0,51.872,2018La Rioja,2018.0,2.0,La Rioja,"50,98"
2018,3,La Rioja,16.587,34.984,13,253,35.0,51.872,2018La Rioja,2018.0,1.0,La Rioja,"51,44"
2018,3,Mendoza,151.033,40.205,5.744,8.195,1.852,207.029,2018Mendoza,2018.0,4.0,Mendoza,"37,76"
2018,3,Mendoza,151.033,40.205,5.744,8.195,1.852,207.029,2018Mendoza,2018.0,3.0,Mendoza,"37,99"
2018,3,Mendoza,151.033,40.205,5.744,8.195,1.852,207.029,2018Mendoza,2018.0,2.0,Mendoza,"36,97"
2018,3,Mendoza,151.033,40.205,5.744,8.195,1.852,207.029,2018Mendoza,2018.0,1.0,Mendoza,"37,07"
2018,3,Misiones,56.290,50.793,512,391,56.0,108.042,2018Misiones,2018.0,4.0,Misiones,"34,45"
2018,3,Misiones,56.290,50.793,512,391,56.0,108.042,2018Misiones,2018.0,3.0,Misiones,"32,1"
2018,3,Misiones,56.290,50.793,512,391,56.0,108.042,2018Misiones,2018.0,2.0,Misiones,"31,63"
2018,3,Misiones,56.290,50.793,512,391,56.0,108.042,2018Misiones,2018.0,1.0,Misiones,"30,96"
2018,3,Neuquén,46.602,54.129,998,12.277,2.712,116.718,2018Neuquén,2018.0,4.0,Neuquén,"59,07"
2018,3,Neuquén,46.602,54.129,998,12.277,2.712,116.718,2018Neuquén,2018.0,3.0,Neuquén,"60,49"
2018,3,Neuquén,46.602,54.129,998,12.277,2.712,116.718,2018Neuquén,2018.0,2.0,Neuquén,"60,24"
2018,3,Neuquén,46.602,54.129,998,12.277,2.712,116.718,2018Neuquén,2018.0,1.0,Neuquén,"61,52"
2018,3,Río Negro,68.590,33.474,1.252,5.051,5.125,113.492,2018Río Negro,2018.0,4.0,Río Negro,"51,86"
2018,3,Río Negro,68.590,33.474,1.252,5.051,5.125,113.492,2018Río Negro,2018.0,3.0,Río Negro,"50,54"
2018,3,Río Negro,68.590,33.474,1.252,5.051,5.125,113.492,2018Río Negro,2018.0,2.0,Río Negro,"50,15"
2018,3,Río Negro,68.590,33.474,1.252,5.051,5.125,113.492,2018Río Negro,2018.0,1.0,Río Negro,"49,82"
2018,3,Salta,76.600,53.980,678,234,1.391,132.883,2018Salta,2018.0,4.0,Salta,"39,8"
2018,3,Salta,76.600,53.980,678,234,1.391,132.883,2018Salta,2018.0,3.0,Salta,"39,43"
2018,3,Salta,76.600,53.980,678,234,1.391,132.883,2018Salta,2018.0,2.0,Salta,"39,94"
2018,3,Salta,76.600,53.980,678,234,1.391,132.883,2018Salta,2018.0,1.0,Salta,"39,78"
2018,3,San Juan,54.025,5.838,826,2.744,1.048,64.481,2018San Juan,2018.0,4.0,San Juan,"31,9"
2018,3,San Juan,54.025,5.838,826,2.744,1.048,64.481,2018San Juan,2018.0,3.0,San Juan,"33,05"
2018,3,San Juan,54.025,5.838,826,2.744,1.048,64.481,2018San Juan,2018.0,2.0,San Juan,"32,95"
2018,3,San Juan,54.025,5.838,826,2.744,1.048,64.481,2018San Juan,2018.0,1.0,San Juan,"32,61"
2018,3,San Luis,11.096,7.784,368,52.859,2.314,74.421,2018San Luis,2018.0,4.0,San Luis,"67,55"
2018,3,San Luis,11.096,7.784,368,52.859,2.314,74.421,2018San Luis,2018.0,3.0,San Luis,"52,35"
2018,3,San Luis,11.096,7.784,368,52.859,2.314,74.421,2018San Luis,2018.0,2.0,San Luis,"15,15"
2018,3,San Luis,11.096,7.784,368,52.859,2.314,74.421,2018San Luis,2018.0,1.0,San Luis,"15,15"
2018,3,Santa Cruz,18.606,4.574,585,6.238,3.996,33.999,2018Santa Cruz,2018.0,4.0,Santa Cruz,"23,69"
2018,3,Santa Cruz,18.606,4.574,585,6.238,3.996,33.999,2018Santa Cruz,2018.0,3.0,Santa Cruz,"32,73"
2018,3,Santa Cruz,18.606,4.574,585,6.238,3.996,33.999,2018Santa Cruz,2018.0,2.0,Santa Cruz,"33,33"
2018,3,Santa Cruz,18.606,4.574,585,6.238,3.996,33.999,2018Santa Cruz,2018.0,1.0,Santa Cruz,"33,55"
2018,3,Santa Fe,339.126,312.866,11.749,16.337,15.022,695.100,2018Santa Fe,2018.0,4.0,Santa Fe,"65,59"
2018,3,Santa Fe,339.126,312.866,11.749,16.337,15.022,695.100,2018Santa Fe,2018.0,3.0,Santa Fe,"63,41"
2018,3,Santa Fe,339.126,312.866,11.749,16.337,15.022,695.100,2018Santa Fe,2018.0,2.0,Santa Fe,"62,57"
2018,3,Santa Fe,339.126,312.866,11.749,16.337,15.022,695.100,2018Santa Fe,2018.0,1.0,Santa Fe,"62,28"
2018,3,Santiago Del Estero,25.805,58.789,23,1.662,81.0,86.360,2018Santiago Del Estero,2018.0,4.0,Santiago Del Estero,"37,4"
2018,3,Santiago Del Estero,25.805,58.789,23,1.662,81.0,86.360,2018Santiago Del Estero,2018.0,3.0,Santiago Del Estero,"36,25"
2018,3,Santiago Del Estero,25.805,58.789,23,1.662,81.0,86.360,2018Santiago Del Estero,2018.0,2.0,Santiago Del Estero,"35,26"
2018,3,Santiago Del Estero,25.805,58.789,23,1.662,81.0,86.360,2018Santiago Del Estero,2018.0,1.0,Santiago Del Estero,"34,99"
2018,3,Tierra Del Fuego,19.365,22.649,1.502,1,2.047,45.564,2018Tierra Del Fuego,2018.0,4.0,Tierra Del Fuego,"93,59"
2018,3,Tierra Del Fuego,19.365,22.649,1.502,1,2.047,45.564,2018Tierra Del Fuego,2018.0,3.0,Tierra Del Fuego,"92,77"
2018,3,Tierra Del Fuego,19.365,22.649,1.502,1,2.047,45.564,2018Tierra Del Fuego,2018.0,2.0,Tierra Del Fuego,"91,61"
2018,3,Tierra Del Fuego,19.365,22.649,1.502,1,2.047,45.564,2018Tierra Del Fuego,2018.0,1.0,Tierra Del Fuego,"65,2"
2018,3,Tucumán,161.209,9.280,110,252,315.0,171.166,2018Tucumán,2018.0,4.0,Tucumán,"41,76"
2018,3,Tucumán,161.209,9.280,110,252,315.0,171.166,2018Tucumán,2018.0,3.0,Tucumán,"41,68"
2018,3,Tucumán,161.209,9.280,110,252,315.0,171.166,2018Tucumán,2018.0,2.0,Tucumán,"41,51"
2018,3,Tucumán,161.209,9.280,110,252,315.0,171.166,2018Tucumán,2018.0,1.0,Tucumán,"41,18"
2018,2,Buenos Aires,1.450.203,1.807.868,143.626,71.256,27.746,3.500.699,2018Buenos Aires,2018.0,4.0,Buenos Aires,"64,6"
2018,2,Buenos Aires,1.450.203,1.807.868,143.626,71.256,27.746,3.500.699,2018Buenos Aires,2018.0,3.0,Buenos Aires,"64,44"
2018,2,Buenos Aires,1.450.203,1.807.868,143.626,71.256,27.746,3.500.699,2018Buenos Aires,2018.0,2.0,Buenos Aires,"62,78"
2018,2,Buenos Aires,1.450.203,1.807.868,143.626,71.256,27.746,3.500.699,2018Buenos Aires,2018.0,1.0,Buenos Aires,"62,63"
2018,2,Capital Federal,342.431,977.916,35.610,3.908,9.321,1.369.186,2018Capital Federal,2018.0,4.0,Capital Federal,"108,27"
2018,2,Capital Federal,342.431,977.916,35.610,3.908,9.321,1.369.186,2018Capital Federal,2018.0,3.0,Capital Federal,"108,45"
2018,2,Capital Federal,342.431,977.916,35.610,3.908,9.321,1.369.186,2018Capital Federal,2018.0,2.0,Capital Federal,"106,53"
2018,2,Capital Federal,342.431,977.916,35.610,3.908,9.321,1.369.186,2018Capital Federal,2018.0,1.0,Capital Federal,"106,24"
2018,2,Catamarca,27.444,4.415,15,1,2.214,34.089,2018Catamarca,2018.0,4.0,Catamarca,"32,23"
2018,2,Catamarca,27.444,4.415,15,1,2.214,34.089,2018Catamarca,2018.0,3.0,Catamarca,"32,92"
2018,2,Catamarca,27.444,4.415,15,1,2.214,34.089,2018Catamarca,2018.0,2.0,Catamarca,"32,86"
2018,2,Catamarca,27.444,4.415,15,1,2.214,34.089,2018Catamarca,2018.0,1.0,Catamarca,"32,79"
2018,2,Chaco,54.134,40.750,562,1.946,1.129,98.521,2018Chaco,2018.0,4.0,Chaco,"32,59"
2018,2,Chaco,54.134,40.750,562,1.946,1.129,98.521,2018Chaco,2018.0,3.0,Chaco,"32,28"
2018,2,Chaco,54.134,40.750,562,1.946,1.129,98.521,2018Chaco,2018.0,2.0,Chaco,"31,25"
2018,2,Chaco,54.134,40.750,562,1.946,1.129,98.521,2018Chaco,2018.0,1.0,Chaco,"30,83"
2018,2,Chubut,58.935,19.591,1.239,14.070,6.729,100.564,2018Chubut,2018.0,4.0,Chubut,"42,61"
2018,2,Chubut,58.935,19.591,1.239,14.070,6.729,100.564,2018Chubut,2018.0,3.0,Chubut,"56,39"
2018,2,Chubut,58.935,19.591,1.239,14.070,6.729,100.564,2018Chubut,2018.0,2.0,Chubut,"54,9"
2018,2,Chubut,58.935,19.591,1.239,14.070,6.729,100.564,2018Chubut,2018.0,1.0,Chubut,"53,72"
2018,2,Córdoba,345.141,327.636,13.832,16.355,10.109,713.073,2018Córdoba,2018.0,4.0,Córdoba,"65,09"
2018,2,Córdoba,345.141,327.636,13.832,16.355,10.109,713.073,2018Córdoba,2018.0,3.0,Córdoba,"64,24"
2018,2,Córdoba,345.141,327.636,13.832,16.355,10.109,713.073,2018Córdoba,2018.0,2.0,Córdoba,"63,27"
2018,2,Córdoba,345.141,327.636,13.832,16.355,10.109,713.073,2018Córdoba,2018.0,1.0,Córdoba,"63,52"
2018,2,Corrientes,56.541,39.715,201,1.468,32.0,97.957,2018Corrientes,2018.0,4.0,Corrientes,"34,57"
2018,2,Corrientes,56.541,39.715,201,1.468,32.0,97.957,2018Corrientes,2018.0,3.0,Corrientes,"34,25"
2018,2,Corrientes,56.541,39.715,201,1.468,32.0,97.957,2018Corrientes,2018.0,2.0,Corrientes,"33,81"
2018,2,Corrientes,56.541,39.715,201,1.468,32.0,97.957,2018Corrientes,2018.0,1.0,Corrientes,"32,66"
2018,2,Entre Ríos,104.811,80.376,2.405,12.313,80.0,199.985,2018Entre Ríos,2018.0,4.0,Entre Ríos,"54,37"
2018,2,Entre Ríos,104.811,80.376,2.405,12.313,80.0,199.985,2018Entre Ríos,2018.0,3.0,Entre Ríos,"50,22"
